price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,zipcode,lat,long,sqft_living15,sqft_lot15,sale_age,age,renovated,basement,viewed
415000.0,3,1.0,1520,9030,1.0,0,3,7,1520,98007,47.587,-122.134,1470,8712,58,58,0,0,0
467000.0,5,2.25,2500,13500,1.0,0,3,7,1850,98072,47.7564,-122.144,2300,9750,35,35,0,1,0
547500.0,3,2.5,2550,10355,2.0,0,3,9,2550,98011,47.739,-122.203,2550,10084,24,24,0,0,0
258000.0,3,1.75,1040,5650,1.0,0,5,6,1040,98178,47.5111,-122.256,1290,5650,63,63,0,0,0
210000.0,1,1.0,1050,7583,1.0,0,4,6,1050,98133,47.7294,-122.341,1420,7560,67,67,0,0,0
440000.0,3,1.5,1290,1286,3.0,0,3,7,1290,98103,47.6617,-122.349,1720,1286,14,14,0,0,0
605000.0,3,3.25,2200,2400,2.0,0,3,8,1740,98119,47.6325,-122.371,2200,3600,27,27,0,1,0
259950.0,3,2.0,1010,7896,1.0,0,3,7,1010,98031,47.4046,-122.181,1540,7896,31,31,0,0,0
580000.0,4,3.0,3280,11060,2.0,0,3,8,2270,98056,47.5399,-122.181,2320,11004,28,28,0,1,0
400000.0,3,2.5,1600,2388,2.0,0,3,8,1600,98027,47.5345,-122.069,1410,1287,11,11,0,0,0
1095000.0,4,2.75,3330,9143,2.0,0,4,10,3330,98033,47.6821,-122.19,2390,9143,19,19,0,0,0
1940000.0,4,5.75,7220,223462,2.0,0,3,12,6220,98053,47.7097,-122.013,2680,7593,15,15,0,1,1
450000.0,3,2.25,2080,111513,1.5,0,3,8,1680,98072,47.7403,-122.112,2440,107157,37,37,0,1,0
4000000.0,4,5.5,7080,16573,2.0,0,3,12,5760,98039,47.6151,-122.224,3140,15996,6,6,0,1,0
203000.0,3,1.0,840,6500,1.0,0,5,6,840,98042,47.3637,-122.083,920,4680,46,46,0,0,0
1135000.0,4,2.75,3370,8103,1.0,0,3,9,1970,98136,47.5232,-122.383,2120,6360,0,44,1,1,1
1237500.0,4,4.5,5120,41327,2.0,0,3,10,3290,98053,47.7009,-122.059,3360,82764,6,6,0,1,0
336000.0,1,1.0,1160,5000,2.0,0,3,7,1160,98144,47.5883,-122.311,2060,5000,15,15,0,0,0
494995.0,5,2.75,2670,3800,2.0,0,3,8,2670,98059,47.4783,-122.123,2670,3800,0,0,0,0,0
710000.0,4,2.5,2870,8995,1.0,0,5,8,1870,98006,47.5678,-122.128,2670,9672,46,46,0,1,0
524000.0,2,1.0,1120,2000,1.5,0,3,7,1120,98109,47.6454,-122.354,1500,4000,104,104,0,0,0
255000.0,3,1.75,1410,9315,1.0,0,5,7,1410,98031,47.3969,-122.198,1630,8250,54,54,0,0,0
825000.0,4,1.5,2040,6900,2.0,0,3,9,2040,98112,47.6188,-122.285,3150,8220,111,111,0,0,0
275000.0,2,1.0,1140,10404,1.0,0,3,5,1140,98155,47.7497,-122.286,2200,11550,79,79,0,0,0
234000.0,4,2.0,1630,9010,1.0,0,4,7,1050,98092,47.317,-122.196,1670,7820,39,39,0,1,0
640000.0,4,2.5,2500,7417,2.0,0,3,9,2500,98074,47.6251,-122.026,2770,8188,23,23,0,0,0
1110000.0,4,2.75,3090,6600,1.0,0,3,9,1800,98199,47.6339,-122.396,2380,5000,59,59,0,1,1
430000.0,2,1.5,950,4625,1.0,0,4,7,950,98103,47.6912,-122.34,1440,4625,65,65,0,0,0
335000.0,2,2.0,1420,5185,1.0,0,3,7,1420,98038,47.3543,-122.022,2140,4890,10,10,0,0,0
469000.0,3,2.25,1820,8446,2.0,0,3,8,1820,98034,47.7208,-122.236,1850,8437,36,36,0,0,0
555000.0,4,1.75,2320,4800,1.5,0,3,7,2170,98117,47.6893,-122.365,1390,4800,97,97,0,1,0
562000.0,5,3.0,2795,15101,2.0,0,3,8,2795,98019,47.7301,-121.972,2750,14567,18,18,0,0,0
228950.0,4,3.0,2160,5200,1.0,0,3,7,1320,98042,47.3627,-122.091,1460,5144,36,36,0,1,0
237500.0,3,1.75,1050,7854,1.0,0,4,7,1050,98023,47.3011,-122.369,1360,7668,40,40,0,0,0
994000.0,5,3.25,4260,7861,2.0,0,3,10,4260,98074,47.611,-121.992,4020,7528,9,9,0,0,0
616300.0,3,2.0,1700,8400,2.0,0,3,7,1700,98033,47.6825,-122.19,1820,9000,88,88,0,0,1
487000.0,3,1.75,1770,10125,2.0,0,3,7,1770,98133,47.7289,-122.353,1680,9825,36,70,1,0,0
810000.0,5,2.75,3847,17654,1.0,0,5,9,2299,98003,47.3379,-122.322,2690,15344,39,39,0,1,1
577000.0,3,2.5,2060,5750,1.0,0,3,7,1330,98116,47.5671,-122.391,1920,5750,38,38,0,1,0
422500.0,3,2.0,1960,6450,1.0,0,4,7,1000,98038,47.3972,-122.029,1660,20720,38,38,0,1,0
279000.0,3,1.0,1400,9450,1.0,0,4,7,1060,98056,47.5051,-122.194,1400,8108,59,59,0,1,0
435000.0,4,2.0,1650,4745,1.0,0,3,7,1130,98034,47.7359,-122.18,1650,5184,43,43,0,1,0
335000.0,4,2.5,1750,8476,1.0,0,4,7,1240,98058,47.4447,-122.137,1660,7875,31,31,0,1,0
417000.0,3,2.75,1820,52889,2.0,0,3,8,1820,98070,47.50100000000001,-122.463,1820,45528,24,24,0,0,0
675000.0,2,1.75,2140,5000,1.0,0,3,7,1000,98112,47.6284,-122.291,2250,4000,23,84,1,1,0
298900.0,3,2.5,1830,6162,2.0,0,3,8,1830,98092,47.3291,-122.17,1860,7017,21,21,0,0,0
325900.0,4,2.5,2320,6270,2.0,0,3,8,2320,98042,47.3501,-122.14,2150,6270,10,10,0,0,0
484000.0,2,1.75,1660,6000,1.0,0,3,7,1160,98105,47.6624,-122.291,1660,4000,72,72,0,1,0
300000.0,4,2.5,2303,3826,2.0,0,3,8,2303,98092,47.3258,-122.165,2516,4500,8,8,0,0,0
1225000.0,4,2.25,3490,6906,2.0,0,4,10,2280,98199,47.6424,-122.407,2540,6223,86,86,0,1,0
377500.0,4,2.5,2640,10720,2.0,0,3,8,2640,98188,47.4485,-122.278,1680,10018,15,15,0,0,0
373500.0,2,1.0,800,3330,1.0,0,3,7,800,98107,47.6566,-122.358,1300,4320,96,96,0,0,0
640000.0,3,2.5,2160,4000,1.5,0,3,8,1960,98122,47.6045,-122.307,2160,5120,1,111,1,1,0
1190000.0,4,2.5,3480,12164,1.5,0,4,11,3480,98005,47.6404,-122.171,3960,16855,30,30,0,0,0
357000.0,4,2.5,1980,9757,2.0,0,5,7,1980,98038,47.3675,-122.019,1610,6147,20,20,0,0,0
738000.0,3,3.0,2630,4896,2.0,0,3,9,2630,98052,47.6932,-122.133,2880,4972,8,8,0,0,0
530000.0,3,2.25,1264,1536,2.0,0,3,8,1264,98105,47.6694,-122.279,1264,2067,11,11,0,0,0
215000.0,3,1.0,980,5600,1.0,0,2,6,980,98106,47.5308,-122.361,1840,5302,66,66,0,0,0
330000.0,5,2.25,2000,7900,1.0,0,4,7,1300,98188,47.4291,-122.292,2000,9132,28,28,0,1,0
375500.0,4,2.5,2301,6452,2.0,0,3,9,2301,98001,47.346,-122.269,2650,6054,4,4,0,0,0
750000.0,5,1.75,2850,11860,1.0,0,3,9,2850,98155,47.7503,-122.28,2640,11604,63,63,0,0,0
145000.0,3,1.0,1010,5490,1.0,0,3,6,1010,98168,47.4762,-122.293,1740,10658,60,60,0,0,0
140000.0,3,1.0,1090,10114,1.0,0,4,7,1090,98002,47.2975,-122.223,1380,7800,59,59,0,0,0
339999.0,4,2.0,1740,6369,1.0,0,5,6,870,98133,47.7461,-122.332,1560,7200,60,60,0,1,0
311000.0,3,1.0,1120,8631,1.0,0,3,7,1120,98125,47.7077,-122.314,1350,7714,72,72,0,0,0
359950.0,2,1.0,1240,7590,1.0,0,4,7,1040,98133,47.7061,-122.34,1190,5692,75,75,0,1,0
399000.0,2,1.0,790,4000,1.0,0,3,6,790,98115,47.6844,-122.289,990,5000,66,66,0,0,0
363000.0,3,1.75,1960,8136,1.0,0,3,7,980,98106,47.5208,-122.364,1070,7480,67,67,0,1,0
485000.0,3,1.75,1790,6775,1.0,0,3,8,1790,98126,47.5412,-122.377,1310,6028,64,64,0,0,1
581000.0,4,1.0,1630,2566,1.5,0,3,7,1630,98122,47.6183,-122.3,1220,2314,93,93,0,0,0
442500.0,2,2.25,1510,7280,2.0,0,3,7,1510,98074,47.6264,-122.058,1510,8120,27,27,0,0,0
751000.0,4,2.5,2790,6538,2.0,0,3,9,2790,98027,47.5349,-122.066,2990,6538,12,12,0,0,0
438000.0,3,2.5,1520,1304,2.0,0,3,8,1180,98136,47.5446,-122.385,1270,1718,8,8,0,1,0
585000.0,4,3.25,3410,34939,2.0,0,4,9,2470,98027,47.459,-122.003,2450,39045,23,23,0,1,0
400000.0,2,2.5,1170,1811,2.0,0,3,8,1170,98122,47.6132,-122.297,1250,3146,14,14,0,0,0
315000.0,3,1.5,1750,12500,1.0,0,3,7,1150,98024,47.5666,-121.902,1680,13000,60,60,0,1,0
348125.0,3,1.0,1400,8451,1.5,0,3,7,1400,98133,47.7719,-122.337,1590,8433,62,62,0,0,0
554000.0,3,1.75,1760,10780,1.0,0,3,8,1760,98005,47.5938,-122.154,2090,10780,37,37,0,0,0
494000.0,3,3.5,1570,1486,2.5,0,3,8,1330,98199,47.652,-122.384,1610,1486,15,15,0,1,0
435000.0,4,2.25,2730,7506,2.0,0,4,8,2730,98058,47.4627,-122.152,2390,8015,28,28,0,0,0
428000.0,3,1.75,1580,507038,1.0,0,4,7,1580,98022,47.2303,-121.936,2040,210394,29,29,0,0,1
355000.0,3,1.75,1120,7740,1.0,0,4,6,860,98125,47.7107,-122.291,1240,7740,66,66,0,1,0
385000.0,4,2.0,2340,9716,1.0,0,3,7,2340,98146,47.4842,-122.347,1180,13500,6,6,0,0,0
1583000.0,4,4.0,5610,11063,3.0,0,3,11,4750,98074,47.65,-122.065,4560,11063,9,9,0,1,0
495000.0,3,2.5,1750,1548,3.0,0,3,9,1750,98118,47.5532,-122.282,1750,3960,1,1,0,0,0
464000.0,4,2.25,2220,15232,1.0,0,3,9,1690,98072,47.7449,-122.103,2110,15280,37,37,0,1,0
588000.0,3,1.0,1910,8167,1.0,0,4,8,1270,98117,47.7004,-122.368,1500,6816,64,64,0,1,0
640000.0,3,2.25,1980,10115,1.0,0,3,8,1980,98005,47.6384,-122.174,2800,10143,55,55,0,0,0
355000.0,3,2.0,2160,8091,1.5,0,3,8,2160,98003,47.3474,-122.303,2190,8297,14,14,0,0,0
405000.0,2,1.0,1090,10481,1.0,0,2,7,780,98074,47.632,-122.03,1160,10533,33,33,0,1,0
344950.0,4,1.75,2240,7500,1.0,0,4,7,1120,98133,47.7466,-122.34,1440,7500,58,58,0,1,0
429950.0,3,1.75,1430,9750,1.0,0,5,7,1430,98133,47.7441,-122.357,1630,9282,52,52,0,0,0
1450000.0,3,4.5,3970,24920,2.0,0,3,10,3260,98034,47.7183,-122.258,2610,13838,16,38,1,1,1
2280000.0,7,8.0,13540,307752,3.0,0,3,12,9410,98053,47.6675,-121.986,4850,217800,15,15,0,1,1
460000.0,3,2.5,1730,8490,1.0,0,3,7,1210,98034,47.7187,-122.219,1870,7400,45,45,0,1,0
240415.0,3,1.75,1120,10187,1.0,0,3,7,1120,98198,47.3694,-122.311,1900,8736,47,47,0,0,0
499990.0,3,1.75,1730,9334,1.0,0,3,8,1220,98052,47.6478,-122.113,2020,10000,37,37,0,1,0
360000.0,3,1.0,1050,9206,1.5,0,3,7,1050,98125,47.7071,-122.301,1380,6384,60,60,0,0,0
1190000.0,4,3.0,2240,6000,1.5,0,4,8,1270,98109,47.6369,-122.35,2240,4250,100,100,0,1,0
299500.0,4,2.25,1600,15312,1.0,0,4,7,1080,98045,47.4629,-121.743,1620,12375,35,35,0,1,0
128000.0,3,1.0,910,11117,1.0,0,3,7,910,98003,47.3432,-122.309,1490,8416,59,59,0,0,0
745000.0,5,4.0,4720,493534,2.0,0,5,9,3960,98027,47.4536,-122.009,2160,219542,40,40,0,1,0
614905.0,3,2.5,2410,7225,2.0,0,3,8,2410,98125,47.7211,-122.31,1940,8347,24,24,0,0,0
361500.0,4,2.75,2190,6740,2.0,0,3,7,2190,98038,47.3804,-122.027,1950,7150,20,20,0,0,0
605000.0,4,3.25,2885,33671,2.0,0,4,8,2885,98027,47.5174,-122.046,1910,16000,30,30,0,0,0
358000.0,3,1.5,1150,27319,1.0,0,4,6,1150,98070,47.3933,-122.454,1700,30691,39,39,0,0,0
345000.0,4,2.75,2200,13498,2.0,0,3,8,2200,98023,47.3148,-122.35,2190,11850,28,28,0,0,0
1425000.0,4,4.25,4960,6000,2.5,0,3,11,3680,98109,47.6437,-122.356,2160,4080,11,105,1,1,0
225500.0,4,2.0,1440,7950,1.0,0,5,6,1440,98058,47.4517,-122.082,1530,20037,52,52,0,0,0
307000.0,3,1.0,1150,6000,1.5,0,3,7,1150,98045,47.4963,-121.787,1210,7700,87,87,0,0,0
240000.0,4,1.75,1420,5382,1.0,0,5,5,1040,98056,47.4946,-122.187,1150,5382,72,72,0,1,0
955000.0,5,2.25,2510,9887,2.0,0,3,8,2510,98040,47.5339,-122.223,2510,10006,42,42,0,0,0
438000.0,3,1.75,1650,12940,1.0,0,4,7,1650,98028,47.7629,-122.268,2830,12600,53,53,0,0,0
700000.0,2,1.0,1300,12000,1.0,0,4,8,1300,98004,47.6366,-122.229,2420,15000,55,55,0,0,0
485000.0,4,3.25,2820,6611,1.0,0,3,7,1410,98155,47.7473,-122.285,2320,6611,56,56,0,1,0
290000.0,4,1.75,2090,12750,1.0,0,3,8,1360,98166,47.4792,-122.357,2040,12300,47,47,0,1,0
275000.0,2,1.75,2090,11317,1.0,0,5,7,1090,98188,47.4594,-122.279,1940,11317,83,83,0,1,0
293000.0,3,2.5,1990,7577,2.0,0,3,7,1990,98023,47.2908,-122.351,1900,7152,25,25,0,0,0
395000.0,3,2.5,1600,1936,2.0,0,3,7,1600,98108,47.5629,-122.297,1600,1936,7,7,0,0,0
775000.0,4,2.25,4220,24186,1.0,0,3,8,2600,98166,47.445,-122.347,2410,30617,30,30,0,1,0
506500.0,4,2.5,1890,7200,1.0,0,4,7,1500,98034,47.7278,-122.218,2070,7200,36,36,0,1,0
735000.0,3,3.25,2960,39370,2.0,0,3,10,2960,98011,47.7452,-122.202,2960,56628,25,25,0,0,0
825000.0,4,2.25,2770,9340,2.0,0,4,9,2770,98027,47.5628,-122.081,3010,9340,35,35,0,0,0
450000.0,2,1.0,950,4560,1.5,0,3,7,950,98112,47.6288,-122.3,2040,4560,89,89,0,0,0
618000.0,5,1.75,1880,18295,1.0,0,4,7,1880,98005,47.6059,-122.154,2180,20674,59,59,0,0,0
1250000.0,5,2.75,3710,13874,1.5,0,4,9,2340,98006,47.5686,-122.154,3370,13874,37,37,0,1,1
1237500.0,4,3.25,5180,49936,2.0,0,4,10,5180,98053,47.6676,-122.069,4240,35363,24,24,0,0,0
950000.0,4,3.25,3820,15293,2.0,0,3,10,3820,98074,47.6097,-122.017,2790,7142,11,11,0,0,0
729000.0,3,2.5,2440,4244,2.0,0,3,8,2440,98052,47.7057,-122.112,2690,4556,4,4,0,0,0
505000.0,3,2.5,2100,17882,2.0,0,4,8,2100,98059,47.4754,-122.119,2080,16686,30,30,0,0,0
1200000.0,4,1.75,3990,13470,2.0,0,3,11,3990,98059,47.5305,-122.131,5790,13709,8,8,0,0,0
300000.0,4,2.0,1580,9600,1.0,0,5,7,1050,98198,47.4091,-122.313,1710,9600,49,49,0,1,0
554950.0,3,2.5,2950,10254,2.0,0,3,9,2950,98059,47.4888,-122.14,2800,9323,8,8,0,0,0
712000.0,4,2.5,3140,32336,1.5,0,3,10,3140,98072,47.7412,-122.087,2340,19965,20,20,0,0,0
1680000.0,4,3.75,7620,29536,2.0,0,3,11,5980,98006,47.5571,-122.14,2840,20809,9,9,0,1,1
489500.0,4,3.5,2730,5707,2.0,0,3,8,2000,98019,47.7327,-121.965,2430,5899,4,4,0,1,0
250000.0,3,2.5,1510,10384,1.0,0,2,7,1030,98077,47.758,-122.071,1490,10000,38,38,0,1,0
400000.0,3,1.5,2390,32109,1.0,0,3,7,2390,98092,47.3028,-122.102,1370,32109,7,39,1,0,0
287000.0,3,2.5,1820,8722,1.5,0,3,7,1820,98022,47.2137,-121.989,1480,12285,7,89,1,0,0
333700.0,3,2.5,2230,5050,2.0,0,3,7,2230,98042,47.3359,-122.055,2260,5050,9,9,0,0,0
500000.0,3,1.75,1530,825,3.0,0,3,8,1530,98144,47.5929,-122.308,1580,1915,0,0,0,0,0
735000.0,4,3.5,3100,5600,2.0,0,3,9,3100,98075,47.5968,-121.978,3080,5600,10,10,0,0,0
353500.0,4,3.0,2050,4000,2.0,0,3,8,2050,98001,47.3523,-122.275,2050,4000,0,0,0,0,0
347500.0,4,2.75,2290,7000,2.0,0,3,8,2290,98058,47.4442,-122.129,2000,7200,38,38,0,0,0
1266520.0,3,2.5,3060,9576,2.0,0,3,10,3060,98004,47.5928,-122.199,3060,9579,9,9,0,0,0
385000.0,4,2.75,2700,37011,2.0,0,3,9,2700,98042,47.3496,-122.088,2700,37457,30,30,0,0,0
330000.0,3,1.0,1160,9600,1.0,0,4,7,1160,98077,47.7419,-122.073,1160,9730,47,47,0,0,0
256500.0,2,1.0,1120,9912,1.0,0,4,6,1120,98070,47.3735,-122.43,1540,9750,34,34,0,0,0
385000.0,3,1.75,1180,10541,1.0,0,4,7,940,98074,47.6348,-122.032,1230,10879,33,33,0,1,0
530000.0,4,2.25,2130,8640,1.0,0,3,7,1430,98034,47.7087,-122.198,2120,8826,45,45,0,1,0
260000.0,4,2.5,2000,37045,2.0,0,3,8,2000,98042,47.3398,-122.071,2390,36868,25,25,0,0,0
240000.0,3,1.0,1260,7920,1.0,0,3,7,1260,98003,47.3452,-122.308,1300,7920,49,49,0,0,0
243500.0,4,2.5,1980,7403,2.0,0,3,7,1980,98023,47.2897,-122.372,1980,7510,26,26,0,0,0
998000.0,3,3.75,3710,34412,2.0,0,3,10,2910,98075,47.5888,-122.04,2390,34412,36,36,0,1,0
696000.0,3,2.5,2300,3060,1.5,0,3,8,1510,98115,47.6827,-122.31,1590,3264,12,84,1,1,0
610000.0,4,3.0,2600,29539,1.0,0,3,8,2600,98028,47.746,-122.231,1810,11600,21,21,0,0,0
817500.0,5,3.5,3600,9312,2.0,0,3,10,2680,98052,47.6582,-122.122,3420,9860,9,9,0,1,1
449000.0,2,2.5,1460,1296,2.0,0,3,8,1160,98144,47.5923,-122.296,1460,1296,6,6,0,1,0
475000.0,3,2.5,1630,7586,2.0,0,3,8,1630,98029,47.5689,-122.023,2090,7330,28,28,0,0,0
322968.0,5,1.75,1890,9600,1.0,0,4,7,1890,98028,47.7391,-122.241,2350,5308,55,55,0,0,0
325000.0,4,1.0,2410,6975,1.0,0,3,7,1510,98108,47.5692,-122.295,1880,6255,57,57,0,1,0
289200.0,3,2.25,1760,7023,2.0,0,3,7,1760,98019,47.7468,-121.98,1760,7082,19,19,0,0,0
599000.0,5,2.75,2820,4608,1.0,0,3,7,1450,98117,47.6886,-122.361,1620,3840,47,47,0,1,0
199000.0,4,1.0,1220,11730,1.0,0,4,7,1220,98001,47.3229,-122.283,1270,9520,54,54,0,0,0
1337500.0,4,2.5,2900,21074,2.0,0,3,11,2900,98199,47.6696,-122.416,3390,20000,28,28,0,0,0
700000.0,4,1.5,2470,6000,1.5,0,3,7,1480,98199,47.6365,-122.391,2140,4000,75,75,0,1,0
325000.0,2,1.0,1060,5703,1.0,0,4,6,1060,98198,47.3444,-122.327,2240,4416,68,68,0,0,1
258500.0,3,2.0,1460,7930,1.0,0,3,7,1460,98038,47.359,-122.049,1630,7930,26,26,0,0,0
540000.0,3,2.5,1950,13227,2.0,0,4,9,1950,98034,47.7217,-122.256,2650,12943,37,37,0,0,0
711600.0,4,3.0,3580,9316,2.5,0,3,10,2370,98007,47.595,-122.133,2580,9242,23,23,0,1,0
229000.0,3,1.0,1590,6240,1.0,0,3,7,1060,98146,47.4936,-122.337,1410,6240,59,59,0,1,0
1052000.0,3,1.0,1860,44431,1.0,0,4,6,1860,98074,47.6057,-122.038,2000,44431,68,68,0,0,0
550000.0,5,2.0,2450,9488,1.0,0,4,7,1240,98133,47.7056,-122.34,1310,5693,59,114,1,1,0
238000.0,1,1.0,530,6350,1.0,0,5,5,530,98103,47.6946,-122.357,1200,6350,73,73,0,0,0
372500.0,5,3.0,2480,10090,1.0,0,3,7,1300,98178,47.4964,-122.263,2290,9900,10,10,0,1,0
900000.0,4,2.5,3620,42580,2.0,0,3,10,3620,98052,47.7204,-122.115,2950,33167,30,30,0,0,0
950000.0,3,3.0,3610,17483,2.0,0,4,8,3610,98146,47.4852,-122.357,2230,12600,61,61,0,0,1
430000.0,4,2.5,3000,9460,2.0,0,3,9,3000,98031,47.3959,-122.211,3000,8450,13,13,0,0,0
253000.0,3,1.5,880,6600,1.0,0,5,6,880,98178,47.5002,-122.247,1020,6600,69,69,0,0,0
291375.0,4,2.5,2220,6233,2.0,0,3,7,2220,98059,47.4887,-122.15,2220,5352,13,13,0,0,0
308000.0,3,1.0,1640,18144,1.5,0,3,6,1640,98168,47.5027,-122.33,1500,9065,72,72,0,0,0
440000.0,3,1.75,2240,8153,1.0,0,3,7,1120,98125,47.7303,-122.329,1710,8100,66,66,0,1,0
254000.0,4,2.0,1510,4235,1.0,0,3,7,1510,98108,47.54600000000001,-122.293,1510,4268,59,59,0,0,0
445500.0,4,1.5,2210,10497,1.0,0,4,8,1650,98166,47.4321,-122.347,1840,12697,62,62,0,1,0
195000.0,3,1.75,1190,14777,1.0,0,4,7,1190,98023,47.2933,-122.377,2240,8325,49,49,0,0,0
549000.0,4,1.75,1290,3060,2.0,0,4,7,1290,98103,47.6798,-122.348,1510,4080,108,108,0,0,0
324900.0,4,2.5,1880,7965,2.0,0,3,7,1880,98038,47.3642,-122.052,1570,7584,14,14,0,0,0
880000.0,6,2.5,2640,3680,2.0,0,5,8,1760,98126,47.5771,-122.38,1960,3680,92,92,0,1,0
1227500.0,4,2.5,3180,10319,2.0,0,4,11,3180,98040,47.5372,-122.232,3130,12120,28,28,0,0,0
680000.0,3,2.5,1610,8064,1.0,0,4,7,1160,98033,47.6818,-122.189,2260,8328,34,34,0,1,1
840000.0,4,1.75,2330,4000,2.0,0,5,8,1300,98105,47.666,-122.289,2040,4000,90,90,0,1,0
176250.0,4,2.0,1440,6702,1.0,0,4,7,1440,98002,47.3056,-122.217,1030,6702,49,49,0,0,0
810000.0,4,2.25,2020,5600,1.0,0,4,8,1210,98115,47.6821,-122.267,2660,6050,53,53,0,1,1
407500.0,5,2.0,2740,8230,1.5,0,3,7,2210,98155,47.7352,-122.297,2130,8232,52,52,0,1,0
585000.0,2,1.0,1110,6000,1.0,0,3,7,1010,98118,47.5632,-122.282,1410,3500,64,64,0,1,0
425000.0,3,1.0,1240,5750,1.0,0,4,6,1240,98116,47.56399999999999,-122.398,1240,5750,66,66,0,0,0
660000.0,3,2.5,1780,1729,2.0,0,3,8,1080,98103,47.6594,-122.355,1780,1741,7,7,0,1,0
613000.0,2,2.0,1170,1890,1.5,0,4,8,1170,98119,47.6402,-122.371,2160,4000,87,87,0,0,1
496752.0,2,1.0,1980,5000,1.0,0,4,7,1090,98144,47.58600000000001,-122.295,1720,5000,91,91,0,1,0
424950.0,3,2.5,1650,4777,2.0,0,3,8,1650,98065,47.5336,-121.841,1800,3331,2,2,0,0,0
463000.0,2,1.0,1150,4400,1.0,0,4,7,1150,98112,47.6226,-122.292,1240,4400,109,109,0,0,0
370000.0,3,2.5,1070,1219,2.0,0,3,7,720,98116,47.5618,-122.384,1070,1254,11,11,0,1,0
630000.0,3,2.5,2680,327135,2.0,0,3,8,2680,98010,47.3783,-122.003,2020,60080,19,19,0,0,0
465000.0,4,2.25,1820,20349,1.0,0,5,8,1340,98072,47.7415,-122.096,1270,12800,37,37,0,1,0
513000.0,2,1.0,1840,4322,1.0,0,4,7,1160,98144,47.5764,-122.289,1750,4322,100,100,0,1,0
383000.0,4,2.5,1850,8310,1.0,0,3,7,1200,98155,47.7717,-122.29,1840,10080,53,53,0,1,0
925000.0,4,2.25,2260,41984,1.0,0,4,9,2260,98033,47.6622,-122.171,2650,37318,47,47,0,0,0
1625000.0,4,3.75,4410,8112,3.0,0,3,11,3570,98116,47.5888,-122.392,2770,5750,12,12,0,1,1
382500.0,4,1.75,1560,8700,1.0,0,4,7,1560,98034,47.7274,-122.181,2080,8000,47,47,0,0,0
353750.0,4,2.0,1710,7490,2.0,0,3,7,1320,98166,47.4544,-122.357,1880,7704,58,58,0,1,0
1370000.0,5,2.25,3510,13843,1.0,0,3,8,1850,98040,47.5817,-122.246,2680,8750,56,56,0,1,1
325000.0,2,1.0,1010,6180,1.0,0,3,6,1010,98118,47.5532,-122.28,1560,6180,112,112,0,0,0
340500.0,3,1.0,1770,12458,1.0,0,3,7,1770,98155,47.7715,-122.27,2000,8225,57,57,0,0,0
415000.0,4,1.75,1920,7700,2.0,0,4,7,1920,98056,47.5381,-122.177,1310,7700,44,44,0,0,0
747500.0,4,2.5,2810,11902,2.0,0,4,9,2810,98059,47.5303,-122.143,2990,10754,21,21,0,0,0
570000.0,4,2.5,2640,11816,2.0,0,3,8,2640,98019,47.733,-121.968,2400,11816,16,16,0,0,0
335000.0,2,1.75,1060,1202,2.0,0,3,7,760,98136,47.5426,-122.388,1060,1493,11,11,0,1,0
539000.0,5,1.0,1700,11727,1.5,0,4,7,1700,98033,47.68600000000001,-122.172,1740,8212,61,61,0,0,0
475000.0,3,2.5,1460,4961,1.0,0,4,8,1150,98033,47.6955,-122.183,1550,5449,26,26,0,1,0
235000.0,4,2.0,1570,9415,2.0,0,4,7,1570,98092,47.3168,-122.174,1550,8978,30,30,0,0,0
330490.0,3,2.75,1440,7350,1.0,0,4,7,1040,98058,47.4431,-122.138,1510,7350,35,35,0,1,0
325000.0,3,2.5,2220,6049,2.0,0,4,8,2220,98031,47.3972,-122.182,1980,7226,24,24,0,0,0
557500.0,3,3.5,3350,5025,2.0,0,3,8,2670,98144,47.5699,-122.296,2030,5117,0,0,0,1,1
705000.0,3,1.0,1440,2618,1.5,0,4,7,1440,98103,47.6582,-122.336,1850,3990,109,109,0,0,0
693000.0,4,2.5,2460,4425,2.0,0,3,8,2460,98052,47.7048,-122.109,2990,5659,8,8,0,0,0
250000.0,3,2.25,1050,572,2.0,0,3,7,740,98106,47.5549,-122.363,1260,1062,9,9,0,1,0
521000.0,4,1.75,2020,36400,1.0,0,4,8,1550,98077,47.7627,-122.076,2520,38255,38,38,0,1,0
593500.0,3,1.0,1370,4000,2.0,0,4,8,1370,98105,47.6711,-122.324,1370,4000,97,97,0,0,0
495000.0,2,2.25,1460,1623,2.0,0,3,8,1260,98115,47.6764,-122.301,1460,1137,9,9,0,1,0
390000.0,3,1.5,1180,7700,1.0,0,4,7,1180,98007,47.6133,-122.133,1510,8800,55,55,0,0,0
418000.0,4,3.25,3266,5969,2.0,0,3,8,3266,98023,47.2975,-122.35,3087,5169,0,0,0,0,0
443950.0,3,1.75,2000,36000,1.0,0,3,6,2000,98056,47.5217,-122.182,2100,9681,19,68,1,0,0
503000.0,3,2.0,1260,2500,1.0,0,4,7,750,98107,47.6748,-122.371,1710,5000,28,28,0,1,0
515000.0,3,1.75,1810,5733,1.0,0,4,7,1010,98116,47.5709,-122.388,1260,4680,88,88,0,1,0
518000.0,3,2.5,1680,2096,2.0,0,3,8,1380,98117,47.6904,-122.37,1360,2096,6,6,0,1,0
